image_path,identity
data/raw/Task_B/train\059_frontal\distortion\059_frontal_rainy.jpg,059_frontal
data/raw/Task_B/train\059_frontal\distortion\059_frontal_resized.jpg,059_frontal
data/raw/Task_B/train\059_frontal\distortion\059_frontal_sunny.jpg,059_frontal
data/raw/Task_B/train\060_frontal\060_frontal.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_blurred.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_foggy.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_lowlight.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_noisy.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_rainy.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_resized.jpg,060_frontal
data/raw/Task_B/train\060_frontal\distortion\060_frontal_sunny.jpg,060_frontal
data/raw/Task_B/train\062_frontal\062_frontal.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_blurred.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_foggy.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_lowlight.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_noisy.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_rainy.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_resized.jpg,062_frontal
data/raw/Task_B/train\062_frontal\distortion\062_frontal_sunny.jpg,062_frontal
data/raw/Task_B/train\063_frontal\063_frontal.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_blurred.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_foggy.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_lowlight.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_noisy.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_rainy.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_resized.jpg,063_frontal
data/raw/Task_B/train\063_frontal\distortion\063_frontal_sunny.jpg,063_frontal
data/raw/Task_B/train\064_frontal\064_frontal.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_blurred.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_foggy.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_lowlight.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_noisy.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_rainy.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_resized.jpg,064_frontal
data/raw/Task_B/train\064_frontal\distortion\064_frontal_sunny.jpg,064_frontal
data/raw/Task_B/train\065_frontal\065_frontal.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_blurred.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_foggy.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_lowlight.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_noisy.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_rainy.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_resized.jpg,065_frontal
data/raw/Task_B/train\065_frontal\distortion\065_frontal_sunny.jpg,065_frontal
data/raw/Task_B/train\066_frontal\066_frontal.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_blurred.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_foggy.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_lowlight.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_noisy.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_rainy.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_resized.jpg,066_frontal
data/raw/Task_B/train\066_frontal\distortion\066_frontal_sunny.jpg,066_frontal
data/raw/Task_B/train\067_frontal\067_frontal.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_blurred.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_foggy.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_lowlight.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_noisy.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_rainy.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_resized.jpg,067_frontal
data/raw/Task_B/train\067_frontal\distortion\067_frontal_sunny.jpg,067_frontal
data/raw/Task_B/train\068_frontal\068_frontal.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_blurred.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_foggy.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_lowlight.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_noisy.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_rainy.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_resized.jpg,068_frontal
data/raw/Task_B/train\068_frontal\distortion\068_frontal_sunny.jpg,068_frontal
data/raw/Task_B/train\071_frontal\071_frontal.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_blurred.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_foggy.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_lowlight.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_noisy.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_rainy.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_resized.jpg,071_frontal
data/raw/Task_B/train\071_frontal\distortion\071_frontal_sunny.jpg,071_frontal
data/raw/Task_B/train\072_frontal\072_frontal.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_blurred.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_foggy.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_lowlight.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_noisy.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_rainy.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_resized.jpg,072_frontal
data/raw/Task_B/train\072_frontal\distortion\072_frontal_sunny.jpg,072_frontal
data/raw/Task_B/train\075_frontal\075_frontal.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_blurred.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_foggy.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_lowlight.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_noisy.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_rainy.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_resized.jpg,075_frontal
data/raw/Task_B/train\075_frontal\distortion\075_frontal_sunny.jpg,075_frontal
data/raw/Task_B/train\076_frontal\076_frontal.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_blurred.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_foggy.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_lowlight.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_noisy.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_rainy.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_resized.jpg,076_frontal
data/raw/Task_B/train\076_frontal\distortion\076_frontal_sunny.jpg,076_frontal
data/raw/Task_B/train\081_frontal\081_frontal.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_blurred.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_foggy.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_lowlight.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_noisy.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_rainy.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_resized.jpg,081_frontal
data/raw/Task_B/train\081_frontal\distortion\081_frontal_sunny.jpg,081_frontal
data/raw/Task_B/train\082_frontal\082_frontal.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_blurred.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_foggy.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_lowlight.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_noisy.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_rainy.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_resized.jpg,082_frontal
data/raw/Task_B/train\082_frontal\distortion\082_frontal_sunny.jpg,082_frontal
data/raw/Task_B/train\085_frontal\085_frontal.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_blurred.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_foggy.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_lowlight.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_noisy.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_rainy.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_resized.jpg,085_frontal
data/raw/Task_B/train\085_frontal\distortion\085_frontal_sunny.jpg,085_frontal
data/raw/Task_B/train\086_frontal\086_frontal.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_blurred.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_foggy.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_lowlight.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_noisy.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_rainy.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_resized.jpg,086_frontal
data/raw/Task_B/train\086_frontal\distortion\086_frontal_sunny.jpg,086_frontal
data/raw/Task_B/train\087_frontal\087_frontal.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_blurred.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_foggy.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_lowlight.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_noisy.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_rainy.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_resized.jpg,087_frontal
data/raw/Task_B/train\087_frontal\distortion\087_frontal_sunny.jpg,087_frontal
data/raw/Task_B/train\088_frontal\088_frontal.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_blurred.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_foggy.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_lowlight.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_noisy.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_rainy.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_resized.jpg,088_frontal
data/raw/Task_B/train\088_frontal\distortion\088_frontal_sunny.jpg,088_frontal
data/raw/Task_B/train\089_frontal\089_frontal.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_blurred.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_foggy.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_lowlight.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_noisy.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_rainy.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_resized.jpg,089_frontal
data/raw/Task_B/train\089_frontal\distortion\089_frontal_sunny.jpg,089_frontal
data/raw/Task_B/train\090_frontal\090_frontal.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_blurred.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_foggy.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_lowlight.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_noisy.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_rainy.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_resized.jpg,090_frontal
data/raw/Task_B/train\090_frontal\distortion\090_frontal_sunny.jpg,090_frontal
data/raw/Task_B/train\092_frontal\092_frontal.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_blurred.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_foggy.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_lowlight.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_noisy.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_rainy.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_resized.jpg,092_frontal
data/raw/Task_B/train\092_frontal\distortion\092_frontal_sunny.jpg,092_frontal
data/raw/Task_B/train\093_frontal\093_frontal.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_blurred.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_foggy.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_lowlight.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_noisy.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_rainy.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_resized.jpg,093_frontal
data/raw/Task_B/train\093_frontal\distortion\093_frontal_sunny.jpg,093_frontal
data/raw/Task_B/train\094_frontal\094_frontal.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_blurred.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_foggy.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_lowlight.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_noisy.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_rainy.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_resized.jpg,094_frontal
data/raw/Task_B/train\094_frontal\distortion\094_frontal_sunny.jpg,094_frontal
data/raw/Task_B/train\095_frontal\095_frontal.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_blurred.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_foggy.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_lowlight.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_noisy.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_rainy.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_resized.jpg,095_frontal
data/raw/Task_B/train\095_frontal\distortion\095_frontal_sunny.jpg,095_frontal
data/raw/Task_B/train\096_frontal\096_frontal.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_blurred.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_foggy.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_lowlight.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_noisy.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_rainy.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_resized.jpg,096_frontal
data/raw/Task_B/train\096_frontal\distortion\096_frontal_sunny.jpg,096_frontal
data/raw/Task_B/train\099_frontal\099_frontal.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_blurred.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_foggy.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_lowlight.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_noisy.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_rainy.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_resized.jpg,099_frontal
data/raw/Task_B/train\099_frontal\distortion\099_frontal_sunny.jpg,099_frontal
data/raw/Task_B/train\100_frontal\100_frontal.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_blurred.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_foggy.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_lowlight.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_noisy.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_rainy.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_resized.jpg,100_frontal
data/raw/Task_B/train\100_frontal\distortion\100_frontal_sunny.jpg,100_frontal
data/raw/Task_B/train\102_frontal\102_frontal.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_blurred.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_foggy.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_lowlight.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_noisy.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_rainy.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_resized.jpg,102_frontal
data/raw/Task_B/train\102_frontal\distortion\102_frontal_sunny.jpg,102_frontal
data/raw/Task_B/train\103_frontal\103_frontal.jpg,103_frontal
data/raw/Task_B/train\103_frontal\distortion\103_frontal_blurred.jpg,103_frontal
data/raw/Task_B/train\103_frontal\distortion\103_frontal_foggy.jpg,103_frontal
data/raw/Task_B/train\103_frontal\distortion\103_frontal_lowlight.jpg,103_frontal
